symbol,entry_ts,exit_ts,side,entry,exit,gross_bps,net_bps,exit_reason,day
1000PEPE,2025-07-01 15:00:00+00:00,2025-07-02 15:00:00+00:00,-1,0.0094177,0.009700231,-300.0000000000003,-311.5000000000003,SL,2025-07-01
1000PEPE,2025-07-04 14:00:00+00:00,2025-07-06 02:00:00+00:00,-1,0.0096457,0.0096235,23.01543693044583,11.51543693044583,TIME,2025-07-04
1000PEPE,2025-07-14 16:00:00+00:00,2025-07-15 03:00:00+00:00,-1,0.0122293,0.011862421,300.0000000000003,288.5000000000003,TP,2025-07-14
1000PEPE,2025-07-15 15:00:00+00:00,2025-07-15 15:00:00+00:00,-1,0.0120113,0.012371639000000002,-300.0000000000003,-311.5000000000003,SL,2025-07-15
1000PEPE,2025-07-22 14:00:00+00:00,2025-07-22 23:00:00+00:00,-1,0.0136755,0.014085765,-300.0000000000003,-311.5000000000003,SL,2025-07-22
1000PEPE,2025-07-25 03:00:00+00:00,2025-07-25 09:00:00+00:00,-1,0.0118863,0.012242889000000002,-300.0000000000003,-311.5000000000003,SL,2025-07-25
1000PEPE,2025-07-25 15:00:00+00:00,2025-07-25 20:00:00+00:00,-1,0.0119406,0.012298818000000001,-300.0000000000003,-311.5000000000003,SL,2025-07-25
1000PEPE,2025-07-30 19:00:00+00:00,2025-07-30 19:00:00+00:00,-1,0.0111921,0.010856336999999999,300.00000000000136,288.50000000000136,TP,2025-07-30
1000PEPE,2025-07-31 20:00:00+00:00,2025-07-31 23:00:00+00:00,-1,0.0110331,0.010702107,300.0000000000003,288.5000000000003,TP,2025-07-31
1000PEPE,2025-08-01 14:00:00+00:00,2025-08-01 14:00:00+00:00,-1,0.0103365,0.010646595,-300.0000000000003,-311.5000000000003,SL,2025-08-01
1000PEPE,2025-08-05 15:00:00+00:00,2025-08-06 14:00:00+00:00,-1,0.010162,0.01046686,-300.0000000000003,-311.5000000000003,SL,2025-08-05
1000PEPE,2025-08-14 13:00:00+00:00,2025-08-14 18:00:00+00:00,-1,0.0112138,0.010877386,300.0000000000003,288.5000000000003,TP,2025-08-14
1000PEPE,2025-08-19 15:00:00+00:00,2025-08-20 13:00:00+00:00,-1,0.0104371,0.010123987,300.0000000000003,288.5000000000003,TP,2025-08-19
1000PEPE,2025-08-20 14:00:00+00:00,2025-08-20 15:00:00+00:00,-1,0.010123,0.01042669,-300.0000000000003,-311.5000000000003,SL,2025-08-20
1000PEPE,2025-08-24 20:00:00+00:00,2025-08-24 22:00:00+00:00,-1,0.0110118,0.010681446,300.0000000000003,288.5000000000003,TP,2025-08-24
1000PEPE,2025-08-25 20:00:00+00:00,2025-08-25 20:00:00+00:00,-1,0.0098907,0.009593979,300.0000000000003,288.5000000000003,TP,2025-08-25
1000PEPE,2025-08-29 08:00:00+00:00,2025-08-29 17:00:00+00:00,-1,0.0098397,0.009544509,300.0000000000003,288.5000000000003,TP,2025-08-29
1000PEPE,2025-09-01 22:00:00+00:00,2025-09-02 02:00:00+00:00,-1,0.0092269,0.009503707,-300.0000000000003,-311.5000000000003,SL,2025-09-01
1000PEPE,2025-09-05 15:00:00+00:00,2025-09-07 03:00:00+00:00,-1,0.0095507,0.0097123,-169.2022574261576,-180.7022574261576,TIME,2025-09-05
1000PEPE,2025-09-09 15:00:00+00:00,2025-09-11 03:00:00+00:00,-1,0.0103666,0.0106422,-265.8537997028909,-277.3537997028909,TIME,2025-09-09
1000PEPE,2025-09-15 00:00:00+00:00,2025-09-15 06:00:00+00:00,-1,0.011544,0.01119768,300.0000000000003,288.5000000000003,TP,2025-09-15
1000PEPE,2025-09-15 09:00:00+00:00,2025-09-16 21:00:00+00:00,-1,0.0107315,0.0110085,-258.11862274612184,-269.61862274612184,TIME,2025-09-15
1000PEPE,2025-09-22 01:00:00+00:00,2025-09-22 05:00:00+00:00,-1,0.0101375,0.009833375,300.0000000000003,288.5000000000003,TP,2025-09-22
1000PEPE,2025-09-22 06:00:00+00:00,2025-09-22 06:00:00+00:00,-1,0.00986,0.0095642,300.0000000000003,288.5000000000003,TP,2025-09-22
